theta1,theta2
0.23449443653918156,-0.7471877701327098
0.4610159240979536,-0.7204192943006145
0.3711610759223519,-0.9149278419679938
1.292853559249587,-0.0801039914834743
0.8466232862066322,0.386701649768087
1.1653734953053547,0.09430639259189043
0.7791855404158432,-0.6765780233379607
0.7000187737008932,-0.6845154853550036
0.9567604257393302,-0.2033729896331989
0.5584019255507209,-0.6929337835791397
0.6783675022917699,-0.5536482298810412
1.1233345485231023,-0.21543625265722605
1.0194607832754867,0.14999730988618318
1.1687705679354072,-0.12306427393323197
0.3674536113813479,-0.8882427338203233
0.37332327554694306,-0.8777488694824642
-0.2571157018129444,-1.1731006832370003
-0.15300079703630792,-1.210873679873398
-0.5166138203936221,-1.3652585499276058
-0.5810741047812451,-1.2121606982891873
-0.19846270533920235,-1.1594173532553322
-0.138122321293596,-1.1166881231849528
-0.138122321293596,-1.1166881231849528
0.03807740878806413,-1.063943040583209
0.06917844281631878,-1.0497332749438995
-0.22101258500762525,-1.191568646215577
0.9501141149972829,-0.5286852316224114
0.9707991052100672,-0.12327782787298219
0.9707991052100672,-0.12327782787298219
1.055340789677375,-0.3758075458752016
0.3315436327360271,-0.7466355632730379
0.2508206344882232,-0.6604286400424677
0.5772267578299832,-0.684803932068808
0.8161420560285528,-0.7432476655390664
0.2782268174245363,-0.8217618934473584
0.7226815194087483,-0.4469682647904545
0.6887075806398371,-0.46878959581880036
0.7320204053701179,-0.5783933567947563
0.7320204053701179,-0.5783933567947563
1.2095604825960586,-0.0448633752318186
0.9745095508742578,-0.21720455971602798
0.9745095508742578,-0.21720455971602798
1.075733119707759,-0.08881489355660717
1.1287377632151185,0.16493923719335263
1.0149800645065046,-0.3833548931121014
0.5743887798303587,-0.8063433554579317
1.3249369042609187,0.12285530361145904
0.7217115909561919,0.3923866937379057
1.2204653520352928,0.2762795478211956
0.8806528063560404,0.041674715577273536
1.0402852698237763,0.5950213951418065
0.15072376893409098,1.0228086678947343
-0.8878569773235749,1.4372964877061207
-0.8107496901150285,1.3853681815709082
-0.30528929365052226,1.1753980389841592
-0.14872222210834699,1.128907951406363
-0.32516109088078005,1.1538728320932614
-0.06998521778162274,0.9382892241825664
-9.911656921084526e-4,0.904596796414249
0.0730922807818038,0.8604184940118318
-0.7179758541969029,1.3324204518602993
-0.6495668070049886,1.3038645215104465
-0.6468554528008728,1.3656319753422999
-0.548037331068516,1.2702968147439457
-0.548037331068516,1.2702968147439457
-1.1821389951598644,1.6059491939577297
-1.7079781948623058,1.594333137568885
-1.6304593628362458,1.7097044489904243
-1.5298615414303494,1.525602643280132
-0.8606655887898104,1.5128162082617447
-0.46727629702903195,1.3233601984635461
-0.46727629702903195,1.3233601984635461
-0.6812337175248905,1.3993656072306675
-0.8632799896633053,1.4165844289186336
-0.9040551062415937,1.3103617201482292
-0.8007608189739556,1.4378402054836852
0.21083394891291196,1.0025428950922841
0.07455144358467297,1.0731764794932963
0.10276879979709251,1.0608839563476673
0.5113130795184592,0.8601035792730907
0.8693434657781546,0.42542636111647253
0.6081483279522673,0.6913384876222436
0.03873272263945236,1.0471651815241638
0.0969994838850919,1.0236437496717181
0.05394853271729339,1.046992465712505
0.34670880408211324,0.8767008980125195
0.4649309808459259,0.8224294043083913
0.4688924281673593,0.7170817506217798
0.6406481066607032,0.6445816334898665
0.2984356472134034,0.8729500372726687
0.976706155681647,0.5907582728418183
0.05752284272743331,1.0840610388212448
-0.11499713023519148,1.102338708410759
-0.3319957244769565,1.2206672809119283
0.3397946139292416,0.9077830638625917
0.11599386286053245,1.0569490874508929
-0.013256739933675592,1.1024794309545478
0.3117082467131041,0.9135128230570037
0.6815142307798328,0.7790875100960347
0.6298811946620912,0.6652275549681721
0.6457259399710501,0.7080791594277751
0.5679281761640124,0.8744570824263075
0.22615601655679318,1.0405078007434194
0.22615601655679318,1.0405078007434194
0.32657581633902916,0.9566941562665311
0.7738863122956608,0.666463069342062
0.7462617157662331,0.7095378189364564
1.152594101464084,-0.010548054921086979
0.8298461115506746,0.5081370254737041
0.878618283473394,0.28737193225121294
1.1677285890227322,0.2157479998119755
0.9143206837470035,-0.5386804175826754
0.8351799410077688,-0.4000148589547158
0.8351799410077688,-0.4000148589547158
0.6939237774010112,-0.5903464410635609
0.9836444711354673,-0.4169178065155264
0.9836444711354673,-0.4169178065155264
0.8988863094552396,-0.14741199802098387
1.2410169440775762,-0.175235938230715
0.9105188198129348,0.1516432405207825
0.9105188198129348,0.1516432405207825
0.5903404818639724,0.4421572307905609
0.7603439895596557,0.7829344368718386
0.13882129134048557,1.0174191664542367
0.3953292523450493,0.9311679549187952
0.7171100350108067,0.6362451619893579
0.9336209799486104,0.43274432797992646
0.9336209799486104,0.43274432797992646
1.073289529893812,0.12056919204366608
0.9873338004859205,-0.06524704019163317
0.9893716196588903,-0.5153302349564227
0.8467594273213745,-0.3799019363952625
0.3456252946169138,-0.9142647042827899
0.3694606154572059,-0.899684667578837
0.0829821362248015,-1.0530275249354244
0.5340734551618681,-0.8826849331627183
0.5340734551618681,-0.8826849331627183
0.2862969049590528,-1.0856403005703903
1.196902453066613,-0.04047453283253272
1.0337158860072506,-0.0780654874493574
1.1096451015566695,0.21063898067581088
1.1096451015566695,0.21063898067581088
0.8998385776290511,0.2954280389998695
1.075610771693936,0.18377678097501712
1.0116243379653342,0.2028165207737174
1.0116243379653342,0.2028165207737174
0.8737659622589626,0.497189748749299
1.0192287417129295,-0.7232770748232674
0.8087444191313757,0.0012929648694208554
1.1819383857519803,0.3591587096530223
0.8789863917233621,0.06501446949208732
1.2302461702162701,0.14676137626036656
0.838765087540523,-0.5316343523477884
0.6255357033563762,-0.6840376063067835
0.113823172101888,-0.9750142799150667
0.4631810116209629,-0.7363810047454435
0.19261169684523083,-0.9014597924390001
0.19261169684523083,-0.9014597924390001
0.4471710259758422,-0.7898097712287164
0.6667838459604717,-0.7148041154120606
0.6667838459604717,-0.7148041154120606
0.49833437396055974,-0.8607499089025661
0.5524499935661719,-0.7604908835119195
0.5357769065734813,-0.8888633349927755
1.2495082485958688,0.04823823333070869
0.8445039073499406,0.3320519800307125
1.0431421005760362,0.4053867224658746
0.23981803065460564,0.8635065903247349
0.6307551800323744,0.3484815655220691
1.5759902331549933,-0.11968915950252239
0.5016576457066917,-0.30088504375170855
1.1682375499054871,-0.5021702564748649
0.9107102714079718,0.40951986157547704
1.2082085796357829,-0.1195646315421065
0.9645386954595405,-0.048870814499832396
0.9286716466555248,-0.5808331906267321
0.9286716466555248,-0.5808331906267321
1.1276078158039282,0.254002399979519
0.8122982143766581,0.46589258296917924
0.6252036220030658,0.6760285772401079
0.739515634246905,0.3901140050788205
0.5972475896851601,0.8759675931448903
0.16735672484609695,1.0771825463510962
0.7544103762668938,0.5500006039444922
0.631100667745734,0.5495469299189173
0.1321197022446736,0.8845031135554211
-0.07095949530101961,0.9891511960218928
0.576033633919141,0.6874339655364399
0.15744826526255323,0.8621299034762777
0.18572507935547067,0.8678186086899009
-0.06479159260255357,0.9995702392649922
-0.07759741524823424,0.9898886019233695
0.2751028614495147,0.814049340420886
-0.5346596168219087,1.2389822262704897
-0.12857335805924303,1.0586189052032877
0.5880240946683412,0.7021036282220806
0.9514622430821619,0.39877479719751724
0.5837344332910108,0.7414517094842491
1.2729791778862813,0.016097920511824154
0.8911406718395577,-0.05604129034457038
1.2117592304778557,0.33269315358018586
0.8700102367853303,0.007705212870324767
0.8700102367853303,0.007705212870324767
1.2827813604101233,0.2125568976756231
0.4796118543569879,0.5977067315660405
0.6208428469494265,0.766066175667741
-0.3750227820354738,1.258480459637916
-0.6348268510131952,1.3695966262155705
0.13117843322731385,1.058296119111626
-0.4848900794013347,1.365441256646104
0.3447723643659266,0.9970706722204872
-0.40171993090836566,1.341392790811769
0.5359695699686335,0.8949728847236885
0.802645134151148,0.4615299984938113
1.0433163288068406,-0.6947253516475768
0.7090809021258844,-0.30078435813664484
1.0481966660942001,-0.4885643218435201
0.8826359603591406,-0.05195931447065193
1.083909570148507,0.537221201529832
0.9528197888187091,-0.26655675723023803
0.6687927474195264,-0.477229581550033
0.6687927474195264,-0.477229581550033
1.0282882785850163,-0.43696363060333404
1.0274232770306304,0.1977020747564785
0.5310832266872944,0.9067492504674542
0.2553355324708668,1.03768083811703
0.31432132342165403,0.9865459733695311
0.25168943320967074,0.9789011340794689
1.1580347023908695,0.3232781413905166
0.20483745063104508,0.9039560201500072
0.02721873538750408,0.9890068108620385
0.02721873538750408,0.9890068108620385
0.09279939541696841,0.9555966131163465
0.49352459841293406,0.7116229248592313
0.512199616469957,0.6658624741848833
0.6330480506750911,0.6654609558544472
1.291009779090222,0.002938294377287723
0.7978376308035354,0.08141143618381731
1.2980447075266397,0.176467428859932
1.0208803379105467,-0.1596231818659241
1.0612307678702388,0.4281391411774247
0.9065249508433747,0.03487255728760341
1.093608089598034,0.4768925667354618
1.093608089598034,0.4768925667354618
0.9156687711632489,-0.2537552699347591
1.1037087152298934,-0.29413180901479735
1.0529062990914526,0.02035338469660139
0.8486044892283449,0.6375372083080947
0.42657630510575345,0.4716582774132995
0.9236201672969685,0.4227714150613069
1.1289064733173493,-0.2508818228626269
1.0046939816890081,0.317416505707931
0.9861455331385071,0.2890023849607755
0.631086412337402,0.5240500645412595
0.3463995641739178,0.6052510143964845
-0.23745193244854967,0.9353298972341838
0.008215113670242054,0.7941919019013036
0.18729274540041713,0.7151867710625309
0.1923068734237777,0.6993820359681373
0.5807825214581261,0.6407223611953696
-0.04788303843283344,0.965356889176063
-0.24212199028596162,1.0533825532618868
-0.23032337608391704,1.0483886925393617
-0.020227684205665994,0.931495308485887
-0.45382025959561195,1.2422518202044024
-0.023871791981660492,1.1317005432511318
0.30050779696426067,0.9689439961049976
0.662668068346897,0.46983163975074005
0.21419244189033382,0.701177967827158
0.16395356767408995,0.7535315873041447
0.6889615527238446,0.3921132306276094
0.982519777860871,0.6918851255631495
0.9074535208088793,-0.11726792666557394
1.0870829980750207,-0.4014821710039848
1.0529050194215543,0.33127945397979736
1.1246670257958284,-0.1796073438907989
0.7645778638152303,-0.5832988070051167
0.7300033376775239,-0.7096518577795567
0.7300033376775239,-0.7096518577795567
0.7181431830472981,-0.7477888854599297
0.6900116819094839,-0.7073079961097708
0.892867364892567,-0.4556384525941134
0.2547076801373261,-0.8454152058625969
0.5856864625191063,-0.6951447214096881
1.0105065603111902,-0.22095334691951196
0.9795461319469176,-0.35824239466430075
0.4946002133464037,-0.6193618792906415
0.4946002133464037,-0.6193618792906415
0.7532724082205743,-0.687189629537614
1.2384849820974093,0.21555711612297843
0.5303337549884628,0.48140160487557987
0.27653792346248546,0.7467733513909758
0.06653713200069991,0.8773305576391501
-0.38432247723006585,1.1159134426801087
0.01284427532008732,0.8964647480228926
0.34474046759596644,0.7198050155005561
0.9616783225779478,0.16758576330072644
1.0212119129759274,0.43036661816128885
1.0752220721250498,-0.24639004509832885
1.1445631007759511,0.06961938859577613
0.8321875170621902,0.3569821545873628
1.0038008984884035,0.5570219966691953
1.0482806640746778,-0.22508798849434092
1.0466076701191518,0.22087358047472205
0.7348806085279089,0.7149518956667237
0.06296913965734753,1.0704910208730916
0.537264687084769,0.7671409773814849
0.588305162477306,0.7450794874374517
0.5625227263724178,0.7740555021324121
0.7111332985275711,0.7467825100825942
1.107789062604791,0.14446515144580244
1.122028618939688,0.03805695922092241
0.9780758766553197,-0.3930917480443341
1.2016727448061881,0.24064251086498278
0.7449359063422064,-0.7455364028784972
0.2523758025977714,-1.0522236161689993
-0.05894961065181346,-1.2123913825141492
-0.8067279540076607,-1.4212264811619286
-0.8351014422986576,-1.4556094192758962
-0.6164347769877797,-1.3860474945827994
-0.5550963974875381,-1.3606304181119322
-0.5550963974875381,-1.3606304181119322
-0.6567616238537791,-1.3667742379316636
-0.7184816723445142,-1.3219830380373208
0.4095586699747644,-0.7926619094073194
0.0656609760226464,-1.0215040560511792
-0.6745891485681077,-1.3069084496730574
-0.6745891485681077,-1.3069084496730574
-0.40954039133186065,-1.2057428405202257
-0.7833747817261257,-1.3542794494498427
-0.46805137668251784,-1.149425388028048
-0.05479757792522319,-0.996601208377146
-0.05479757792522319,-0.996601208377146
-0.06604765409719318,-1.0501852600073036
0.5028975135626013,-0.7077674177686994
0.6102415729205689,-0.686750409439764
0.4242063982032262,-0.6888773225651493
0.701265954752821,-0.5212283981183665
0.9766205442234323,-0.5989821634462571
0.7804871727378484,-0.2408994825057929
1.291015692400884,-0.18892662870302476
0.8024678576244962,-0.11840717583602711
1.3326948378358157,-0.14270428562349072
0.834763543050866,0.16224779528906916
1.235968542696614,0.006114453369153455
0.9309230932341165,0.24873362617573844
1.2141292712043723,-0.387663648948643
0.9424392468776046,0.4462439702827675
0.9424392468776046,0.4462439702827675
0.7899367823814332,0.6474036561095342
0.5390384910555981,0.6769384676954748
0.7959101832369594,0.4122037327947539
0.7959101832369594,0.4122037327947539
0.12196285008061872,1.0878244017893335
0.06366571227360343,1.1220410284883013
0.3638222331794916,0.9903062407441765
0.41605233178325524,0.7403798841927534
0.860130366416969,0.6221770486538426
1.0486152026534925,-0.19817653696365567
0.7707522224925561,-0.5491742743645017
0.5689893794445869,-0.7517312933146998
0.5689893794445869,-0.7517312933146998
0.5689893794445869,-0.7517312933146998
0.6466537850283524,-0.7644197952902158
0.6859361253094812,-0.5456806995396996
0.8856018593067754,-0.6775578206982206
0.5635147777631713,-0.787928851734933
-0.03872393795902737,-1.1645785070407022
0.27782368760257026,-1.0131450303442167
0.2360849023763857,-0.9476824349073237
-0.2876166134469558,-1.2000611092080267
0.4266355080660464,-0.8505174735544938
0.8439692173798069,-0.7113132806309209
0.9929915359670088,-0.06626118787163185
1.1839640231880184,0.2805396498576887
0.947797751297802,-0.44689020610919616
0.9317480811701384,-0.35892511288965906
0.9380382060761528,-0.3912474142273926
0.01761569217831188,-1.0981799965821677
0.6210647640144595,-0.6993836501856474
-0.48847645536659295,-1.2593737723426393
-0.48847645536659295,-1.2593737723426393
-0.28991839814333337,-1.2707825832244066
-0.28991839814333337,-1.2707825832244066
-0.8530646524923482,-1.4961134264191336
-0.6145989835170871,-1.1510353097667787
0.5468925312146081,-0.5369799375674533
0.3659993418161865,-0.87972686234397
0.18214889719678148,-0.9813067175863551
0.9362417070725115,-0.6268447081850654
0.5498383782768544,-0.3384997439390283
0.9200585168202686,-0.8025657927911477
0.7689544953976739,-0.12136722411715979
1.2146216112595332,-0.4338995471795189
0.7016250440563971,-0.27700930611013364
0.8421275733461435,-0.5718188467405217
1.1128316205669078,-0.06256028600459818
1.098157268134148,0.06875457434738311
1.1317407766888192,-0.1189692346809188
0.8578385451063919,-0.4691236839047001
0.65184473944618615,-0.659874747808016
0.2978456783246847,-0.9237461083592474
0.6227074926454619,-0.780349587035196
-0.10987817480781788,-1.1269928694817921
-0.6970146827545258,-1.3056033113427818
-0.9272566524254446,-1.4524472515171134
-0.9272566524254446,-1.4524472515171134
-0.45742719314188046,-1.217893056104775
0.11701185967330609,-0.9400602178390529
0.16888830650109,-0.9135519517838947
0.4739019879530842,-0.6465496746547611
0.03421407370536726,-0.9334234964106344
0.2864995970632788,-0.7750332504497612
0.2864995970632788,-0.7750332504497612
0.9320011610306045,-0.5304747153905267
0.6956858413070146,-0.6597986128997599
0.6897437315024387,-0.5619013605580012
0.9327284207545964,-0.5291078894146342
0.4462537875651061,-0.8044793059551528
0.2190757768399182,-1.0137947406660692
-0.01160205356747642,-1.127458941974419
-0.19016782765150994,-1.1372785164523727
-0.2513610492326216,-1.1678912664523224
-0.22941779701991077,-1.2400438862950032
-0.22941779701991077,-1.2400438862950032
-0.37121031740942734,-1.2812446224054828
-1.0017747182354768,-1.4320435169751855
-1.21801574752846,-1.5702598271089339
-0.7765934562002463,-1.2328625521949799
-0.15534755021750202,-1.1653503997515067
-0.7872578211468477,-1.2583484069664577
-0.40058960993710097,-1.247842995982601
-0.22554263117238993,-1.2256145917588317
0.47023546601144744,-0.886570972387587
0.9229592639000762,-0.4722899584280098
0.7476714347198455,-0.7209561483533652
0.6225129812493212,-0.6913263564953335
0.9664563489938152,-0.475679597922463
1.133653012657693,0.39997271580450666
0.8818687535866123,-0.07437872297322533
1.2921870835336526,-0.16311364010546972
0.9282507755652849,0.06263776659130495
1.2222984247503286,0.03853475965949997
0.6942956969782611,0.5503841619281762
0.5195301054147957,0.6976633826633052
0.7995184315607022,0.5975679394235377
0.49414552609367435,0.5397897032592318
1.0730811931076012,0.44251115942917074
1.004908209223981,-0.24713577832384215
1.0503902768520008,-0.22474122607033
1.077500462961869,0.27920642032941745
1.0287082062570942,0.09866426539882826
1.1035561579982909,0.18355312215453728
1.0797442297886428,-0.03072905371096136
1.1638645062688502,0.0901506115434911
1.0431007224485882,-0.03367244919796148
1.1679102801895151,0.14707213164407926
0.7679627690255413,0.5350972137915999
1.3127458765859739,-0.14851486276488401
0.8154430999276485,-0.16246165112436367
0.6261630409606983,-0.6392913434666054
1.1643075247737513,-0.24945612114748264
1.1643075247737513,-0.24945612114748264
0.855303490542754,-0.2878894202385905
0.9645721304122346,-0.6102411261066877
0.770572088693534,-0.25744967827914433
1.358784931381451,0.1375177963323008
0.4795551287298703,-0.7974988121182298
0.4795551287298703,-0.7974988121182298
0.32900725568451306,-0.6689709988299873
0.12815282979727757,-0.733110136604383
0.31703249392641003,-0.6811303962911683
0.026102096888692958,-0.9055592262101622
0.5063231829607611,-0.6299049030100441
0.13058501770644948,-0.9730042380990149
0.462422934291106,-0.7753945707853509
-0.07112080653526812,-1.0599266860060241
-0.7011171878160127,-1.3987567951722453
-0.8961748716457459,-1.3746139213806863
-1.005081986734269,-1.386496876711504
-1.1651929377380916,-1.543652289905104
-1.0144097566236248,-1.4359834833120573
-0.9025133003449717,-1.4668659905304595
-0.9855631954268975,-1.3815840446554182
-0.9855631954268975,-1.3815840446554182
-1.0703241756405497,-1.5443778016431975
-0.2553229957212899,-1.2032951860422596
0.5434372389362053,-0.7997990757997863
0.8560210254628619,-0.470709670679327
1.2917596937982077,0.19699290629935845
0.6814484858082104,0.45711273580886824
0.9274199140067808,0.6320745297872888
0.052029328553550414,1.0967051597263506
0.008885245892042933,1.0997771550703392
0.008885245892042933,1.0997771550703392
0.4940152591638405,0.8325545610649201
0.6342274841144271,0.754890360848457
0.28192278657700265,1.0659473427739816
0.6225484280335875,0.7353505955719656
0.9957185778482283,0.2966830451673357
1.0440765717012925,0.21887103493482898
0.99813563464815,-0.5432897274224306
0.6606553577373653,-0.22590727939954752
1.0421425314887267,-0.6804641357711019
0.8535013064229168,0.3833214216949029
1.1289566355547433,0.15628254986499265
0.5810516062084461,0.5468493493371662
0.61498460887078,0.8400256248953074
-0.12498902236868555,1.2309762908486377
-0.12498902236868555,1.2309762908486377
-0.009373563488974314,1.2161654237875548
0.18104294984592312,1.1195033265216252
0.48714763500636,0.9962205097821598
0.7142974556029831,0.5785945658881785
0.7142974556029831,0.5785945658881785
0.6363660333758199,0.47847786284362853
0.7128066970963545,0.48983953853080175
1.1502341649679226,0.3052366604106301
1.013363168949919,-0.2543896412081427
0.984880913494165,0.5192952112959454
1.016103468944685,-0.08660810601199563
1.080789964747278,-0.25741827703067094
0.7240883046848545,-0.42483599929345556
0.7240883046848545,-0.42483599929345556
0.9144478959384194,-0.643206066400996
0.8656153345050313,-0.16035690835122052
1.0535368734538015,-0.5304057962353269
0.940844561070808,0.03720667894661585
1.2215484649288624,-0.07701287969391434
0.9641662908763278,0.2376665612959819
1.2155944543676658,-0.09569628556545265
0.3042064536448953,-0.8349624676091099
0.3042064536448953,-0.8349624676091099
0.3042064536448953,-0.8349624676091099
0.3042064536448953,-0.8349624676091099
-0.28875758058614376,-1.1609782399233768
-0.10391929129837492,-1.0474108766862003
0.8108958624185227,-0.5861607035967102
0.8774422936458532,-0.39287326225945735
0.23227638047465776,-0.9960599256551433
0.33360885750191493,-0.9106296058029304
0.04779945945608011,-1.0361979786212605
0.5055017408973635,-0.6485497139987163
0.5180079484516152,-0.8320190115822051
0.4031281603308017,-0.7196005294107553
0.8152268854649378,-0.6277753668981081
0.8690606208949687,-0.3221575078166529
0.9825368358538782,-0.5516852956504823
0.6663465097383959,-0.7293921359352857
1.1573112911076908,0.04270340185098974
0.5198827209648832,-0.7108134950662742
1.3412848497721694,-0.10352444919085922
0.7713997248133374,0.4648910028677263
0.6255027637325488,0.661086407996525
0.2591418370643643,0.7289704078236644
-0.1457330462728414,0.9536741226318961
-0.16566503585521142,0.9909311318486829
-0.7165093644909729,1.274207093486651
-0.6599800766512464,1.466868531554458
-0.3736499066520322,1.2673760771963114
-0.3736499066520322,1.2673760771963114
-0.5574894456459936,1.3089281682994642
-0.2300637792291191,1.0680785319012154
0.35843465050218143,0.7440137608492214
0.09501046055053411,0.8353363971989697
0.6912371362806025,0.6251356530081139
0.8373589876724361,0.5028657022931636
0.8373589876724361,0.5028657022931636
0.8109396762197127,0.5538085232387838
1.2716965521154242,-0.2010449507636921
0.9248029109392804,-0.013452551838059386
0.9279416385613095,-0.6075244404815952
1.0793790104504757,0.23847978647296478
1.0360744600758023,-0.11141741642717026
1.1212153357272001,-0.13877052507114365
1.0938051678889606,0.09963614425588639
0.7762775708091204,0.5466256909243877
0.9839420855756991,0.15175901366302724
1.1527401575255494,-0.3920161519242192
0.7460827462512973,-0.3447486519757723
1.127836174835341,-0.2382824334598293
0.992690425310832,0.19290425816193985
1.0233826759681548,0.3611333290366164
0.2859671736917062,0.905417021099367
-0.012616521295547967,1.0643867785536523
-0.4639527903990085,1.3160740212278668
-0.4513517367521279,1.309701634923353
-1.0416805593493912,1.409730802018391
-0.7520636644961545,1.402920033893367
-0.7520636644961545,1.402920033893367
0.47662975893701137,0.7806999804374379
0.47662975893701137,0.7806999804374379
0.7881374238941321,0.7002972967314557
0.7848278729990179,0.434878455599374
0.18958282857406694,0.7995693715286342
0.4519054909584728,0.7043923627477459
0.44925003485641773,0.777964552671294
0.2335715915904266,0.8003729891607733
0.2335715915904266,0.8003729891607733
-0.4553581463250169,1.094683680632079
-0.4967380712770893,1.270797797714648
-0.4967380712770893,1.270797797714648
-0.218531334855457,1.2265284992428027
-0.2743885601868737,1.2737154949978335
-0.6013116959021573,1.4158690350216292
-0.9171973094776316,1.458799329984026
-1.6146368607995765,1.6177445980766771
-1.5693033553867723,1.6727934697609042
-1.6986909614467491,1.6300829213386654
-1.2237662270778493,1.5837370142691005
-0.5277645405563113,1.2332022794869064
-0.6373073452095992,1.42379398510658
-0.42142997880057886,1.1993767702612164
-0.13605470662960326,1.0543334611559156
0.4945260770000792,0.7740085786083273
0.2818310052782969,0.6215172262152896
0.08830875979748541,0.8358352736083294
-0.8771300869006988,1.328528445450689
-0.7237085387316687,1.4663129008754794
0.1040217428381495,1.2200473374035805
0.3558579465952823,1.0900735856132313
